,f1_weighted,f1_0,f1_1,kind,metric,snr,model_name,bal_acc,corpus
0,0.7319201231002808,0.6720647811889648,0.7828418016433716,gap_0,s_pred_p_now,-10.0,CND_multimodal_late_fusion_,0.7270489656978267,CND_multimodal_late_fusion_-10
1,0.45635509490966797,0.15335462987422943,0.7141315937042236,gap_0,s_pred_p_now,-10.0,CND_multimodal_late_fusion_,0.6081434930610108,CND_multimodal_late_fusion_-10
2,0.3862766921520233,0.013937282375991344,0.7030430436134338,gap_0,s_pred_p_now,-10.0,CND_multimodal_late_fusion_,0.5035087719298246,CND_multimodal_late_fusion_-10
3,0.5663325190544128,0.3621169924736023,0.7400680780410767,gap_0,s_pred_p_now,-10.0,CND_multimodal_late_fusion_,0.6006022518984027,CND_multimodal_late_fusion_-10
4,0.5963769555091858,0.4422604441642761,0.727491021156311,gap_0,s_pred_p_now,-10.0,CND_multimodal_late_fusion_,0.6101335428122545,CND_multimodal_late_fusion_-10
0,0.5766741037368774,0.41191068291664124,0.7168458700180054,gap_0,s_pred_p_future,-10.0,CND_multimodal_late_fusion_,0.59337522911757,CND_multimodal_late_fusion_-10
1,0.42266300320625305,0.08666666597127914,0.7085106372833252,gap_0,s_pred_p_future,-10.0,CND_multimodal_late_fusion_,0.5401675831369469,CND_multimodal_late_fusion_-10
2,0.5751801133155823,0.3814713954925537,0.7399770617485046,gap_0,s_pred_p_future,-10.0,CND_multimodal_late_fusion_,0.6048965697826656,CND_multimodal_late_fusion_-10
3,0.49098822474479675,0.2541436553001404,0.6924828886985779,gap_0,s_pred_p_future,-10.0,CND_multimodal_late_fusion_,0.534433097669547,CND_multimodal_late_fusion_-10
4,0.6187310218811035,0.501118540763855,0.7187893986701965,gap_0,s_pred_p_future,-10.0,CND_multimodal_late_fusion_,0.6218643623985336,CND_multimodal_late_fusion_-10
0,0.5838823318481445,0.6337321400642395,0.3943841755390167,gap_0,superset_p_future,-10.0,CND_multimodal_late_fusion_,0.5429433520691214,CND_multimodal_late_fusion_-10
1,0.601098358631134,0.6529680490493774,0.40392157435417175,gap_0,superset_p_future,-10.0,CND_multimodal_late_fusion_,0.5247257681158607,CND_multimodal_late_fusion_-10
2,0.5915992259979248,0.6357927918434143,0.42360249161720276,gap_0,superset_p_future,-10.0,CND_multimodal_late_fusion_,0.5985866780409643,CND_multimodal_late_fusion_-10
3,0.5027499198913574,0.537176251411438,0.3718820810317993,gap_0,superset_p_future,-10.0,CND_multimodal_late_fusion_,0.5347977741547147,CND_multimodal_late_fusion_-10
4,0.6981549263000488,0.7801371812820435,0.38650867342948914,gap_0,superset_p_future,-10.0,CND_multimodal_late_fusion_,0.6132046615912605,CND_multimodal_late_fusion_-10
0,0.6169151067733765,0.6771653294563293,0.4733944833278656,ekstedt_events,shift_hold_p_future_after,-7.5,CND_multimodal_late_fusion_,0.5608070240986363,CND_multimodal_late_fusion_-7
1,0.6211699843406677,0.6757990717887878,0.4910394251346588,ekstedt_events,shift_hold_p_future_after,-7.5,CND_multimodal_late_fusion_,0.5623201942835793,CND_multimodal_late_fusion_-7
2,0.6517857909202576,0.6961583495140076,0.5460869669914246,ekstedt_events,shift_hold_p_future_after,-7.5,CND_multimodal_late_fusion_,0.5980524939286381,CND_multimodal_late_fusion_-7
3,0.4337705373764038,0.4208998680114746,0.4644295275211334,ekstedt_events,shift_hold_p_future_after,-7.5,CND_multimodal_late_fusion_,0.5171866243228096,CND_multimodal_late_fusion_-7
4,0.6351482272148132,0.6970033049583435,0.4878048896789551,ekstedt_events,shift_hold_p_future_after,-7.5,CND_multimodal_late_fusion_,0.6213011395479171,CND_multimodal_late_fusion_-7
0,0.5080825686454773,0.5281046032905579,0.4603886306285858,ekstedt_events,shift_hold_p_future_before,-7.5,CND_multimodal_late_fusion_,0.5349196712124042,CND_multimodal_late_fusion_-7
1,0.46656572818756104,0.4617563784122467,0.4780219793319702,ekstedt_events,shift_hold_p_future_before,-7.5,CND_multimodal_late_fusion_,0.5645665981692509,CND_multimodal_late_fusion_-7
2,0.5321492552757263,0.5447263121604919,0.5021897554397583,ekstedt_events,shift_hold_p_future_before,-7.5,CND_multimodal_late_fusion_,0.5365776200261536,CND_multimodal_late_fusion_-7
